DateTime,x(m),y(m),z(m),vx(m/s),vy(m/s),vz(m/s)
2030-11-14 18:28:27.583866,-2047917.816089,-5495293.441927,-4612659.561793,326.250262,4552.363275,-5576.069422
2030-11-14 18:29:46.429519,-2016121.625399,-5120352.040981,-5038102.842675,479.883176,4953.660338,-5210.380383
2030-11-14 18:31:05.245865,-1972338.391536,-4715076.750357,-5433333.572813,630.588509,5325.288053,-4813.778109
2030-11-14 18:32:23.999529,-1916866.052924,-4282096.734130,-5795877.655689,777.484964,5665.105728,-4388.642871
2030-11-14 18:33:42.660957,-1850081.624765,-3824208.663839,-6123516.747297,919.724145,5971.188889,-3937.501024
2030-11-14 18:35:01.190678,-1772449.727627,-3344433.804417,-6414248.867337,1056.470898,6241.787443,-3463.088142
2030-11-14 18:36:19.548053,-1684514.865911,-2845949.444053,-6666353.181756,1186.926157,6475.382553,-2968.289736
2030-11-14 18:37:37.683994,-1586906.625791,-2332110.341828,-6878388.928775,1310.321662,6670.683204,-2456.171558
2030-11-14 18:38:55.533607,-1480349.206419,-1806475.679026,-7049214.649230,1425.918848,6826.643598,-1930.017099
2030-11-14 18:40:13.010046,-1365672.107084,-1272826.806690,-7178031.159559,1533.014820,6942.504688,-1393.357765
2030-11-14 18:41:29.975230,-1243859.324961,-735339.929867,-7264422.949063,1630.925849,7017.838226,-850.161868
2030-11-14 18:42:46.167522,-1116184.050767,-199054.730891,-7308478.593818,1718.946506,7052.673026,-305.332133
2030-11-14 18:44:02.692093,-981560.017234,340702.603170,-7310762.801405,1797.879925,7047.327183,246.095064
2030-11-14 18:45:21.086755,-837782.844801,891583.841248,-7269274.831225,1868.360039,6999.570253,812.298434
2030-11-14 18:46:38.919868,-689991.530190,1433157.798241,-7184224.791172,1927.436330,6909.655658,1372.565711
2030-11-14 18:47:56.521066,-538497.907016,1964514.348265,-7056192.471491,1975.067320,6777.896640,1926.065932
2030-11-14 18:49:13.827335,-384351.094791,2482074.713396,-6886239.403767,2010.924489,6605.094737,2469.157627
2030-11-14 18:50:30.833394,-228501.882879,2982770.017859,-6675628.035779,2034.791075,6392.232719,2998.655921
2030-11-14 18:51:47.528458,-71916.185360,3463621.488409,-6425880.037273,2046.516565,6140.546260,3511.396962
2030-11-14 18:53:03.903711,84446.074500,3921809.932176,-6138750.545499,2046.023160,5851.507402,4004.310761
2030-11-14 18:54:19.952492,239637.780536,4354692.774099,-5816210.561510,2033.306668,5526.816435,4474.441430
2030-11-14 18:55:35.670316,392730.801123,4759818.054969,-5460428.508611,2008.436882,5168.392498,4918.965980
2030-11-14 18:56:51.054185,542820.373160,5134932.952737,-5073754.698046,1971.557883,4778.366422,5335.208793
2030-11-14 18:58:06.104241,689033.797539,5478002.272667,-4658693.296965,1922.886793,4359.060017,5720.668713
2030-11-14 18:59:20.820113,830528.301285,5787199.924978,-4217902.309128,1862.715114,3912.992469,6073.017365
2030-11-14 19:00:35.202324,966498.897883,6060925.747693,-3754168.405199,1791.407647,3442.860084,6390.126570
2030-11-14 19:01:49.254998,1096187.710850,6297820.884731,-3270369.224069,1709.397861,2951.501726,6670.095967
2030-11-14 19:03:02.977384,1218873.354657,6496745.810547,-2769508.478266,1617.195032,2441.936599,6911.237264
2030-11-14 19:04:16.367717,1333883.413166,6656806.275264,-2254674.717909,1515.379727,1917.323038,7112.114046
2030-11-14 19:05:29.421129,1440596.380934,6777357.943499,-1729035.863975,1404.604358,1380.951871,7271.557062
2030-11-14 19:06:42.106037,1538417.144707,6857997.987906,-1195992.949966,1285.630578,836.400867,7388.656164
2030-11-14 19:07:54.344752,1626775.137274,6898633.765576,-659310.400268,1159.372671,287.664205,7462.836450
2030-11-14 19:09:07.197645,1706374.540667,6899293.864778,-114212.879341,1024.665274,-269.962609,7494.161710
2030-11-14 19:10:19.715063,1775617.498456,6859557.678282,429047.588724,884.001063,-825.778729,7481.394335
2030-11-14 19:11:32.053660,1834315.164978,6779840.305874,968455.566156,737.980794,-1377.477803,7424.704340
2030-11-14 19:12:44.462323,1882311.591720,6660284.255988,1502688.522561,587.001944,-1923.440921,7324.045103
2030-11-14 19:13:56.694328,1919153.019971,6501963.559738,2026784.108298,432.518940,-2458.316214,7180.228539
2030-11-14 19:15:08.811912,1944693.627130,6305805.028690,2538145.638502,275.385282,-2979.169494,6994.086972
2030-11-14 19:16:20.833540,1958816.337910,6072994.521136,3033930.116613,116.561591,-3482.821995,6766.770211
2030-11-14 19:17:32.783982,1961465.204072,5804884.851153,3511428.316787,-42.995186,-3966.247207,6499.665048
2030-11-14 19:18:44.685186,1952642.249530,5503013.924424,3968012.142231,-202.318329,-4426.525383,6194.409618
2030-11-14 19:19:56.561911,1932407.441805,5169076.385178,4401183.081731,-360.450124,-4860.900060,5852.861251
2030-11-14 19:21:08.435001,1900879.483348,4804944.950214,4808541.170646,-516.433296,-5266.753506,5477.113170
2030-11-14 19:22:20.325381,1858235.481152,4412647.035563,5187822.839734,-669.326260,-5641.650706,5069.465075
2030-11-14 19:23:32.252977,1804710.787109,3994361.235587,5536905.922222,-818.207032,-5983.349073,4632.412834
2030-11-14 19:24:44.237513,1740597.724846,3552403.433514,5853824.774136,-962.180999,-6289.816987,4168.626820
2030-11-14 19:25:56.293067,1666250.229220,3089251.664718,6136759.600098,-1100.376330,-6559.226349,3680.970560
2030-11-14 19:27:08.435809,1582076.292941,2607488.398023,6384083.529214,-1231.965647,-6789.999641,3172.432410
2030-11-14 19:28:20.677410,1488543.265453,2109830.367005,6594347.947595,-1356.159146,-6980.796142,2646.149091
2030-11-14 19:29:33.026024,1386176.571709,1599111.167001,6766303.564372,-1472.213271,-7130.531672,2105.379795
2030-11-14 19:30:45.480546,1275567.635758,1078308.930441,6898907.458992,-1579.429129,-7238.385170,1553.528213
2030-11-14 19:31:58.030998,1157374.143751,550528.992750,6991354.627428,-1677.163237,-7303.827101,994.117288
2030-11-14 19:33:10.634682,1032361.246656,19158.100587,7043096.814772,-1764.810646,-7326.643436,430.946090
2030-11-14 19:34:23.230976,901380.923224,-512272.148581,7053934.782980,-1841.847353,-7307.017619,-132.061268
2030-11-14 19:35:36.781181,763383.688603,-1047663.133948,7023344.117106,-1908.713364,-7244.388758,-698.880826
2030-11-14 19:36:50.425833,620706.152109,-1577563.892766,6951182.755555,-1964.092438,-7139.386736,-1259.379461
2030-11-14 19:38:04.297585,473927.545577,-2099793.947731,6837695.048779,-2007.792198,-6992.631293,-1811.164527
2030-11-14 19:39:18.384811,323924.078642,-2611157.126618,6683425.761230,-2039.562938,-6805.116432,-2350.808402
2030-11-14 19:40:32.694936,171557.061208,-3108646.028942,6489141.425234,-2059.243969,-6578.052749,-2875.124461
2030-11-14 19:41:47.231213,17713.141202,-3589294.217517,6255853.453986,-2066.747232,-6312.892978,-3381.010794
2030-11-14 19:43:01.996246,-136707.798433,-4050219.563741,5984809.224230,-2062.059253,-6011.313695,-3865.495062
2030-11-14 19:44:16.990916,-290795.750019,-4488635.970553,5677490.744553,-2045.240556,-5675.206861,-4325.745051
2030-11-14 19:45:32.214350,-443636.062740,-4901872.485874,5335609.689576,-2016.425134,-5306.667564,-4759.086103
2030-11-14 19:46:47.663948,-594315.265540,-5287392.578789,4961100.361852,-1975.819407,-4907.980104,-5163.017853
2030-11-14 19:48:03.336349,-741928.900148,-5642817.264566,4556105.434635,-1923.699932,-4481.597201,-5535.234166
2030-11-14 19:49:19.222953,-885578.973948,-5965923.053998,4122989.855430,-1860.414726,-4030.149499,-5873.615970
2030-11-14 19:50:35.315578,-1024391.460723,-6254687.653070,3664298.847690,-1786.377296,-3556.397035,-6176.273422
2030-11-14 19:51:51.597924,-1157507.342305,-6507275.517522,3182794.599477,-1702.072085,-3063.263644,-6441.524427
2030-11-14 19:53:08.051365,-1284101.147079,-6722084.281177,2681408.373008,-1608.047414,-2553.784268,-6667.936385
2030-11-14 19:54:24.645399,-1403373.591483,-6897741.747538,2163285.769235,-1504.924821,-2031.148716,-6854.315471
2030-11-14 19:55:41.333877,-1514558.492845,-7033140.180760,1631797.844028,-1393.405131,-1498.709951,-6999.734181
2030-11-14 19:56:58.044732,-1616924.955094,-7127475.398429,1090592.862370,-1274.285241,-960.033178,-7103.562654
2030-11-14 19:58:14.623940,-1709735.605312,-7180297.656611,543969.819447,-1148.554707,-419.261525,-7165.506356
2030-11-14 19:59:31.167735,-1792645.178748,-7191692.798416,-5547.403164,-1016.830964,121.275223,-7185.819352
2030-11-14 20:00:49.024514,-1866418.677550,-7160935.545249,-564441.600474,-877.434475,668.063655,-7164.065985
2030-11-14 20:02:06.784019,-1929081.805171,-7087941.040869,-1119300.731650,-733.578876,1208.124536,-7100.108185
2030-11-14 20:03:25.246342,-1980816.925407,-6972058.057384,-1672482.051243,-584.572583,1743.954936,-6993.469650
2030-11-14 20:04:43.756175,-2020757.400457,-6814479.648743,-2215990.365973,-432.460745,2268.024403,-6845.314095
2030-11-14 20:06:02.387169,-2048699.081121,-6615987.801731,-2747080.178786,-277.955302,2777.940423,-6656.440560
2030-11-14 20:07:21.105962,-2064445.980727,-6377792.572333,-3262330.454552,-121.980472,3270.677014,-6428.023072
2030-11-14 20:08:39.892498,-2067889.724998,-6101342.148152,-3758514.703365,34.560891,3743.409474,-6161.434036
2030-11-14 20:09:58.723358,-2059002.958413,-5788349.502426,-4232510.248993,190.759915,4193.419051,-5858.269218
2030-11-14 20:11:17.573165,-2037841.453547,-5440780.778697,-4681332.648660,345.709428,4618.118199,-5520.337886
2030-11-14 20:12:36.416273,-2004544.148477,-5060836.072825,-5102168.882480,498.512276,5015.074559,-5149.646664
2030-11-14 20:13:55.223189,-1959334.409190,-4650952.366869,-5492381.086005,648.279473,5382.007423,-4748.406156
2030-11-14 20:15:00.000000,-1913429.382832,-4293205.166185,-5788691.206083,768.585919,5659.848838,-4397.133085
2030-11-14 20:15:00.000000,-1913429.382832,-4293205.166185,-5788691.206083,-1611.364135,-4328.386255,-3691.338915
2030-11-14 20:15:51.620346,-1994222.895690,-4511270.518686,-5972030.065197,-1520.035937,-4122.631617,-3415.819809
2030-11-14 20:16:43.945198,-2071474.102354,-4721805.643025,-6143928.608952,-1433.676345,-3926.528361,-3157.898532
2030-11-14 20:17:40.108333,-2149530.053502,-4936701.547605,-6313987.637667,-1346.875810,-3727.927473,-2901.187844
2030-11-14 20:18:39.754478,-2227259.133252,-5153056.231165,-6479385.425751,-1260.360422,-3528.499882,-2647.816188
2030-11-14 20:19:43.092022,-2304322.290633,-5370130.092018,-6639059.882049,-1173.906647,-3327.752327,-2397.089369
2030-11-14 20:20:50.215936,-2380190.162799,-5586658.846108,-6791535.552646,-1087.437593,-3125.520055,-2148.758953
2030-11-14 20:22:01.210972,-2454292.182816,-5801260.427917,-6935254.513422,-1000.855954,-2921.584452,-1902.528416
2030-11-14 20:23:16.120261,-2525988.446018,-6012349.978638,-7068527.715932,-914.077378,-2715.750895,-1658.149241
2030-11-14 20:24:34.941293,-2594579.963382,-6218161.007162,-7189569.141054,-827.024583,-2507.835828,-1415.402590
2030-11-14 20:25:57.595269,-2659300.813345,-6416709.732458,-7296502.193054,-739.650606,-2297.723505,-1174.162030
2030-11-14 20:27:23.906972,-2719332.854218,-6605819.939833,-7387417.907764,-651.946923,-2085.388253,-934.411383
2030-11-14 20:28:53.548250,-2773810.422890,-6783106.544915,-7460434.287887,-563.987362,-1871.004984,-696.357649
2030-11-14 20:30:26.871706,-2822278.415911,-6947506.872276,-7514242.464872,-475.132251,-1652.996823,-458.298375
2030-11-14 20:32:06.055226,-2864820.293448,-7100148.546809,-7547523.659297,-383.061427,-1425.580430,-214.168483
2030-11-14 20:33:51.089573,-2900022.348063,-7237381.924065,-7556793.704883,-287.512290,-1187.949861,36.465764
2030-11-14 20:35:42.493006,-2926477.257243,-7355777.391879,-7538243.914002,-187.611824,-937.742504,295.574822
2030-11-14 20:37:41.221794,-2942475.100035,-7451297.539623,-7487029.883169,-81.939927,-671.141376,566.407393
2030-11-14 20:39:50.141438,-2945644.359146,-7519045.938324,-7395257.197618,32.874180,-379.232075,856.917314
2030-11-14 20:41:49.057175,-2935392.339843,-7547912.556661,-7277481.159525,139.792382,-105.311780,1123.959146
2030-11-14 20:43:51.648262,-2911401.027098,-7543154.285115,-7122757.028367,252.041823,184.416759,1400.721501
2030-11-14 20:45:43.089809,-2877504.580666,-7507518.352631,-6952490.444158,356.796205,456.773594,1655.704407
2030-11-14 20:47:27.217990,-2835119.874364,-7446274.244973,-6767479.170305,457.881582,721.387245,1898.755231
2030-11-14 20:49:04.617823,-2785772.930965,-7363510.899164,-6571234.675634,556.060473,980.072114,2132.011868
2030-11-14 20:50:35.797567,-2730732.519422,-7262655.721021,-6366629.976649,651.945964,1234.303855,2357.165195
2030-11-14 20:52:03.755059,-2669159.628980,-7142818.028335,-6149464.736342,748.923269,1493.020707,2582.227462
2030-11-14 20:53:27.861119,-2602098.161032,-7006325.523229,-5922925.598746,846.663012,1755.382594,2806.370714
2030-11-14 20:54:47.855265,-2530471.081717,-6855385.548082,-5689580.368885,945.127415,2021.318079,3029.459338
2030-11-14 20:56:03.596329,-2455169.615403,-6692199.846255,-5451790.964409,1044.326926,2290.885045,3251.468615
2030-11-14 20:57:15.048153,-2377018.762514,-6518865.674914,-5211644.928977,1144.323468,2564.283633,3472.485186
2030-11-14 20:58:22.243347,-2296777.111025,-6337356.190332,-4970986.952694,1245.203827,2841.787157,3692.642121
2030-11-14 20:59:25.265931,-2215131.576572,-6149496.178474,-4731423.784471,1347.072485,3123.724363,3912.099993
2030-11-14 21:00:00.000000,-2167313.932441,-6038138.392728,-4593345.326798,70.889713,3906.606356,-6175.660426
2030-11-14 21:00:00.000000,-2167313.932441,-6038138.392728,-4593345.326798,70.889713,3906.606356,-6175.660426
2030-11-14 21:01:00.000000,-2159914.408445,-5795084.499216,-4957019.305293,175.460605,4192.573883,-5944.403999
2030-11-14 21:02:30.094983,-2137165.470457,-5399091.430874,-5476004.638847,328.722474,4591.867727,-5571.593734
2030-11-14 21:03:56.225780,-2102719.403529,-4988407.146756,-5939613.814488,470.254974,4938.647206,-5189.810559
2030-11-14 21:05:24.195469,-2055202.281367,-4539697.498171,-6378193.803138,609.019573,5256.669201,-4777.961626
2030-11-14 21:06:53.202604,-1994989.745304,-4058892.263232,-6784209.489329,742.803246,5540.730654,-4342.397424
2030-11-14 21:08:23.403523,-1922148.179278,-3547589.092380,-7155388.655607,871.013807,5789.736315,-3885.329318
2030-11-14 21:09:54.799601,-1836908.940397,-3008412.668593,-7488842.324198,992.871287,6002.305892,-3409.774020
2030-11-14 21:11:27.405653,-1739578.568901,-2444145.756557,-7781929.464627,1107.677535,6177.381415,-2918.735432
2030-11-14 21:13:01.223482,-1630561.079671,-1857865.674935,-8032177.553465,1214.782548,6314.152629,-2415.308815
2030-11-14 21:14:36.241087,-1510363.408971,-1252939.282041,-8237328.617948,1313.590250,6412.068089,-1902.659855
2030-11-14 21:16:12.433397,-1379597.201755,-633000.846443,-8395389.297866,1403.565405,6470.844906,-1383.993716
2030-11-14 21:17:49.743862,-1239006.509179,-2046.414500,-8504660.394453,1484.224352,6490.472625,-862.625250
2030-11-14 21:19:27.065629,-1091056.636039,629006.765480,-8563476.310345,1554.468664,6471.643899,-347.297368
2030-11-14 21:21:07.356903,-931979.276237,1275473.648460,-8572042.527941,1616.012086,6413.794020,174.737083
2030-11-14 21:22:48.506742,-765845.818176,1919685.146358,-8528224.229854,1667.052420,6317.841453,689.509395
2030-11-14 21:24:30.774283,-593194.711874,2559277.483158,-8431694.534177,1707.564456,6184.449608,1195.710198
2030-11-14 21:26:14.053584,-415204.464637,3189531.099810,-8282511.046236,1737.369339,6014.693923,1690.270755
2030-11-14 21:27:58.284510,-233030.730114,3806053.393502,-8081132.357048,1756.378466,5809.789778,2170.504867
2030-11-14 21:29:43.388079,-47903.695685,4404414.328678,-7828466.283382,1764.561656,5571.148773,2633.793943
2030-11-14 21:31:29.280032,138905.707545,4980275.894530,-7525858.227993,1761.950172,5300.346845,3077.662134
2030-11-14 21:33:15.865649,326088.425057,5529409.534012,-7175102.829300,1748.634643,4999.124631,3499.761449
2030-11-14 21:35:03.042064,512314.018716,6047758.207734,-6778434.625503,1724.764208,4669.373143,3897.890263
2030-11-14 21:36:50.697947,696243.655912,6531483.324676,-6338518.697232,1690.545431,4313.125752,4269.999561
2030-11-14 21:38:38.709594,876538.009438,6976998.037062,-5858453.046764,1646.243296,3932.564509,4614.188958
2030-11-14 21:40:26.945468,1051880.520885,7381039.070544,-5341731.035527,1592.179940,3529.999397,4928.733374
2030-11-14 21:42:15.262365,1220987.259303,7740701.018514,-4792231.983766,1528.736406,3107.875631,5212.082670
2030-11-14 21:44:03.497519,1382612.801352,8053467.644770,-4214234.012968,1456.359407,2668.801470,5462.860719
2030-11-14 21:45:51.469837,1535573.137059,8317282.918679,-3612377.554602,1375.564552,2215.542061,5679.898158
2030-11-14 21:47:38.965239,1678748.765531,8530589.050693,-2991708.778173,1286.952148,1751.077961,5862.241277
2030-11-14 21:49:25.702879,1811074.118311,8692377.769795,-2357839.539641,1191.246284,1278.753188,6009.168550
2030-11-14 21:51:11.302073,1931550.005061,8802334.028068,-1717106.528018,1089.344824,802.426284,6120.277042
2030-11-14 21:52:55.132818,2039166.149308,8861027.798074,-1077430.249515,982.500631,327.149277,6195.571698
2030-11-14 21:54:39.108041,2135487.336368,8870074.722697,-430813.552308,869.259999,-153.807631,6236.525097
2030-11-14 21:56:26.551194,2222319.883202,8826695.793813,239886.605156,746.074291,-654.039417,6241.900426
2030-11-14 21:58:14.267909,2295768.349436,8729174.986368,910813.090839,616.721476,-1156.643049,6208.868304
2030-11-14 22:00:02.019425,2355005.762380,8577502.881249,1576291.474936,481.941605,-1658.168177,6136.636386
2030-11-14 22:01:48.866443,2399143.192328,8373916.130606,2226395.903835,343.484960,-2151.823299,6025.666976
2030-11-14 22:03:34.850842,2428081.808160,8120166.886471,2857456.404418,201.959684,-2635.370010,5876.327592
2030-11-14 22:05:19.883788,2441771.061393,7818566.013911,3465183.501191,58.170562,-3105.951472,5689.284620
2030-11-14 22:07:03.903297,2440289.191422,7471719.732097,4045670.173022,-87.081277,-3560.836557,5465.394005
2030-11-14 22:08:46.852306,2423829.812991,7082537.481563,4595286.343463,-232.972834,-3997.332269,5205.727573
2030-11-14 22:10:28.681064,2392697.210217,6654190.572634,5110717.035015,-378.665851,-4412.810115,4911.572535
2030-11-14 22:12:09.349362,2347298.688194,6190063.928823,5588992.050409,-523.314032,-4804.731467,4584.425101
2030-11-14 22:13:48.823427,2288137.685848,5693729.437191,6027484.086416,-666.063176,-5170.652388,4225.997805
2030-11-14 22:15:27.076701,2215805.669472,5168904.592270,6423923.504699,-806.057385,-5508.246252,3838.215380
2030-11-14 22:17:04.090349,2130972.949089,4619410.858515,6776406.170036,-942.445456,-5815.325363,3423.207680
2030-11-14 22:18:39.851564,2034380.886085,4049144.869729,7083388.987037,-1074.384688,-6089.856053,2983.309208
2030-11-14 22:20:14.352316,1926834.481443,3462050.503491,7343686.558281,-1201.046005,-6329.977792,2521.056498
2030-11-14 22:21:47.590114,1809192.795690,2862079.956802,7556471.657267,-1321.622470,-6534.028810,2039.173179
2030-11-14 22:23:19.558714,1682372.892845,2253222.024767,7721254.247351,-1435.325848,-6700.553113,1540.605590
2030-11-14 22:24:50.255747,1547333.401445,1639423.317763,7837902.658704,-1541.406496,-6828.349243,1028.468984
2030-11-14 22:26:19.646553,1405124.152172,1024804.682091,7906616.433575,-1639.124784,-6916.466124,506.237112
2030-11-14 22:27:47.633678,1256945.025843,413849.846566,7928009.861883,-1727.747510,-6964.295439,-22.075792
2030-11-14 22:29:16.634213,1099499.715889,-206605.537091,7901830.339904,-1808.810587,-6971.350415,-567.862004
2030-11-14 22:30:44.109694,938125.716049,-815192.946627,7828394.020018,-1879.154615,-6935.996019,-1112.160751
2030-11-14 22:32:10.533506,773074.816287,-1411586.081146,7708877.105011,-1938.695310,-6858.428506,-1654.050232
2030-11-14 22:33:35.919025,605399.197155,-1992405.997268,7544762.517051,-1986.991428,-6739.067325,-2189.771689
2030-11-14 22:35:00.333569,436038.641140,-2554806.957668,7337668.961192,-2023.716535,-6578.596692,-2715.905050
2030-11-14 22:36:23.840911,265922.590141,-3096081.893788,7089380.910045,-2048.616931,-6377.988777,-3229.040027
2030-11-14 22:37:46.509675,95950.433899,-3613721.816669,6801814.174677,-2061.519421,-6138.487839,-3725.856747
2030-11-14 22:39:08.370192,-72922.448893,-4105160.644843,6477173.127438,-2062.334422,-5861.752495,-4202.904964
2030-11-14 22:40:29.452619,-239767.214053,-4568048.571345,6117848.595756,-2051.079345,-5549.782360,-4656.890134
2030-11-14 22:41:49.906031,-403929.678890,-5000886.426653,5725791.385292,-2027.837492,-5204.362965,-5085.336291
2030-11-14 22:43:09.805181,-564630.728323,-5401880.950476,5303311.308261,-1992.768401,-4827.748092,-5485.494975
2030-11-14 22:44:29.233759,-721137.848937,-5769439.032104,4852738.956254,-1946.107896,-4422.363582,-5854.850318
2030-11-14 22:45:48.274115,-872743.920197,-6102105.699045,4376465.920999,-1888.168692,-3990.831468,-6191.082191
2030-11-14 22:47:07.013966,-1018779.561614,-6398586.913403,3876898.630503,-1819.333174,-3535.914308,-6492.111492
2030-11-14 22:48:25.539133,-1158598.178657,-6657711.345680,3356496.052095,-1740.054985,-3060.532617,-6756.081438
2030-11-14 22:49:43.940475,-1291587.519674,-6878449.081610,2817722.001586,-1650.848829,-2567.702588,-6981.393587
2030-11-14 22:51:02.232275,-1417040.027993,-7059728.001644,2263624.037044,-1552.391012,-2061.044292,-7166.534445
2030-11-14 22:52:20.504514,-1534413.148343,-7200864.603393,1696776.696175,-1445.339548,-1543.789674,-7310.526784
2030-11-14 22:53:38.849085,-1643193.105002,-7301294.658906,1119759.713885,-1330.397384,-1019.195453,-7412.661593
2030-11-14 22:54:57.355871,-1742888.171157,-7360563.821811,535188.255360,-1208.312324,-490.547001,-7472.490925
2030-11-14 22:56:16.113636,-1833030.171425,-7378331.669261,-54290.598924,-1079.870777,38.868715,-7489.830969
2030-11-14 22:57:33.428921,-1911487.448190,-7355371.999299,-632699.200924,-948.956552,553.999237,-7465.787455
2030-11-14 22:58:53.232229,-1981690.682152,-7290213.409381,-1226117.022485,-809.868432,1077.248835,-7399.264905
2030-11-14 23:00:13.298972,-2040845.305327,-7183340.334167,-1814501.258606,-667.361106,1590.027620,-7291.341961
2030-11-14 23:01:34.045694,-2088862.539069,-7034591.494574,-2397508.551681,-521.740727,2091.397706,-7142.532499
2030-11-14 23:02:55.499952,-2125345.679432,-6844280.523744,-2971871.310972,-374.002366,2577.975614,-6953.929526
2030-11-14 23:04:17.742135,-2149974.373840,-6612818.486133,-3534681.404272,-225.052092,3046.839886,-6726.800803
2030-11-14 23:05:40.839991,-2162462.864321,-6340821.152342,-4082920.772515,-75.816606,3495.137735,-6462.673704
2030-11-14 23:07:04.858624,-2162570.884491,-6029103.461140,-4613545.834201,72.781995,3920.168970,-6163.304299
2030-11-14 23:08:29.856920,-2150108.676527,-5678704.328337,-5123479.876563,219.827197,4319.388313,-5830.674438
2030-11-14 23:09:55.888953,-2124943.230639,-5290894.911750,-5609641.976824,364.418055,4690.433848,-5466.971326
2030-11-14 23:11:23.001948,-2087004.769311,-4867198.366355,-6068958.075706,505.673156,5031.137111,-5074.577289
2030-11-14 23:12:51.237922,-2036292.173132,-4409391.191534,-6498396.062450,642.740589,5339.547278,-4656.042211
2030-11-14 23:14:20.631321,-1972879.576777,-3919520.483786,-6894981.868280,774.801029,5613.936656,-4214.071526
2030-11-14 23:15:51.208401,-1896922.561509,-3399911.263080,-7255829.656512,901.073655,5852.812883,-3751.506147
2030-11-14 23:17:22.989073,-1808661.339707,-2853155.092502,-7578183.119272,1020.824877,6054.934075,-3271.288037
2030-11-14 23:18:55.981435,-1708429.878918,-2282137.512671,-7859431.641099,1133.366749,6219.304047,-2776.462929
2030-11-14 23:20:30.185233,-1596656.397090,-1690009.034444,-8097163.052248,1238.067208,6345.188045,-2270.136505
2030-11-14 23:22:05.582698,-1473876.995124,-1080228.720410,-8289183.345707,1334.345331,6432.106922,-1755.497062
2030-11-14 23:23:42.142365,-1340734.253848,-456521.510219,-8433579.594558,1421.682504,6479.854337,-1235.767810
2030-11-14 23:25:19.797038,-1198010.137490,177006.687105,-8528750.656891,1499.611131,6488.503019,-714.295145
2030-11-14 23:26:55.631315,-1051037.808790,797741.141244,-8572939.922267,1565.935529,6459.828208,-209.209408
2030-11-14 23:28:36.549912,-889933.583957,1446537.243305,-8567609.802780,1624.983995,6391.643362,312.982146
2030-11-14 23:30:17.988957,-722553.005671,2089837.566131,-8509754.121912,1673.307846,6285.768692,825.452230
2030-11-14 23:32:00.577321,-548857.687939,2727644.525189,-8399114.675192,1711.111803,6142.656315,1328.836530
2030-11-14 23:33:44.151175,-370133.068959,3354876.480212,-8235897.847141,1738.207224,5963.492916,1819.815863
2030-11-14 23:35:28.655127,-187535.727314,3967186.284810,-8020672.661956,1754.523733,5749.532341,2295.770984
2030-11-14 23:37:14.007466,-2306.619803,4560155.368340,-7754467.611286,1760.046035,5502.231934,2754.116075
2030-11-14 23:39:00.120620,184274.498844,5129466.985426,-7438751.563821,1754.819792,5223.212163,3192.407805
2030-11-14 23:40:46.898452,370896.328661,5670937.435472,-7075436.886399,1738.949526,4914.250900,3608.340634
2030-11-14 23:42:34.234285,556225.455608,6180555.551043,-6666881.628848,1712.598097,4577.280802,3999.747673
2030-11-14 23:44:22.014277,738926.050469,6654549.332060,-6215867.216838,1675.985441,4214.371601,4364.622072
2030-11-14 23:46:10.113369,917667.586608,7089416.814100,-5725597.757128,1629.389179,3827.735887,4701.111403
2030-11-14 23:47:58.396769,1091143.060322,7481984.459726,-5199673.876709,1573.144561,3419.718987,5007.534459
2030-11-14 23:49:46.715410,1258078.466614,7829443.172176,-4642088.664943,1507.647671,2992.811154,5282.382612
2030-11-14 23:51:34.901044,1417244.264559,8129393.541404,-4057225.608889,1433.361237,2549.664900,5524.330320
2030-11-14 23:53:22.764577,1567474.568811,8379909.633290,-3449834.890148,1350.819896,2093.099939,5732.262974
2030-11-14 23:55:10.078541,1707668.363698,8579579.285696,-2825093.361710,1260.649495,1626.175013,5905.287677
2030-11-14 23:56:56.547895,1836788.169128,8727576.692997,-2188736.851860,1163.603802,1152.316400,6042.767525
2030-11-14 23:58:41.734174,1953829.104026,8823781.650520,-1547475.165495,1060.657554,675.661012,6144.378897
2030-11-15 00:00:24.903408,2057767.068641,8869089.381491,-909874.147734,953.204183,201.755497,6210.284240
2030-11-15 00:02:10.085777,2151991.337648,8864690.878669,-254661.819768,837.413576,-286.003076,6242.340189
2030-11-15 00:03:57.529457,2235337.569851,8807063.787542,416131.524907,713.035558,-786.967840,6237.723648
2030-11-15 00:05:45.488278,2305308.981078,8694898.294424,1087558.888920,582.303107,-1290.855279,6194.324125
2030-11-15 00:07:32.950833,2360655.283646,8529301.575458,1749139.043735,446.924219,-1790.575546,6111.846596
2030-11-15 00:09:19.556142,2400931.901167,8312172.022793,2394586.648889,307.969332,-2282.023883,5990.681845
2030-11-15 00:11:05.266253,2426024.442930,8045468.146121,3019784.387430,166.152810,-2762.583189,5831.298549
2030-11-15 00:12:50.006084,2435918.632702,7731573.108798,3620582.602547,22.268571,-3229.456202,5634.407082
2030-11-15 00:14:33.713964,2430721.906312,7373181.376450,4193140.261133,-122.876377,-3679.912694,5400.922173
2030-11-15 00:16:16.336425,2410655.676885,6973271.126719,4733918.687047,-268.458413,-4111.278922,5131.969265
2030-11-15 00:17:57.825292,2376050.123261,6535079.062502,5239688.559554,-413.636739,-4520.941075,4828.894299
